cond,cond_dur,Motivation,Direction,Captivation,Challenge,Competition,Completion,Discovery,Progression,Exploration,Fantasy,Humor,Nurture,Relaxation,Sensation,FreeText,test_score,test_dur,test_ffe1_1,test_ffe1_2,test_ffe1_3,test_ffe2_1,test_ffe2_2,test_ffe2_3,test_ffe3_1,test_ffe3_2,test_ffe3_3,test_ffe4_1,test_ffe4_2,test_ffe4_3
Ctr,81.023,5,5,1,1,0,1,0,0,0,1,1,0,0,0,not really. i think it was very exciting and i enjoyed it,14.6,1200.769,Sleeplessness,Loneliness,Neuroticism,Exercise,Coffee intake,BMI,Wellbeing,Depression,Worry,BMI,Diabetes,Smoking
Ctr,45.746,9,9,0,0,1,0,0,0,1,1,1,0,0,0,Not sure it worked properly for me as i was using a tablet so couldn’t ‘hover’ so was just clicking (pretty randomly) and seeing what changed and what had effects in what,16.4,1570.5400000000002,Depression,NA,NA,Alcohol,NA,NA,Education,NA,NA,BMI,NA,NA
Ctr,18.921,5,5,1,1,0,1,0,0,1,1,1,0,1,0,"At first I hovered over the negative traits and followed lines of causation (what they were caused by). Then I tried to find common links between causes of bad traits, in order to reduce them. Increasing education had one of the most positive effects in reducing negative traits and increasing positive ones. I enjoyed the user interface and the challenge of the software.",15.2,506.953,Neuroticism,Depression,Worry,Exercise,NA,NA,Education,NA,NA,Exercise,NA,NA
Exp,1305.523,6,6,1,0,0,1,0,0,1,1,1,0,1,0,"I found it very mesmerising but challenging at times, I pressed the icons that I thought was related to the task.",16,813.735,Depression,Worry,NA,Intelligence,NA,NA,Education,NA,NA,Education,NA,NA
Ctr,453.567,4,7,1,0,1,0,0,0,1,0,1,0,0,0,"I thought that it was really engaging and interesting. I manipulated postive areas e.g ""education"" to notice the impact of an increase education, and also tried the other approach of trying to reduce negative ones such as ""insomnia"", which is probably less practical, but the impact was dramatic in terms of mental health outcomes. I think it could be improved with more prompts in the UI or help section. The only limitation was not being able manipulate all areas easily with interventions. So interesting and fun though!",13.2,1524.266,Sleeplessness,Loneliness,Worry,Loneliness,Wellbeing,NA,Intelligence,Education,NA,Intelligence,Exercise,Education
Ctr,231.785,5,6,1,0,0,0,0,0,1,0,1,0,1,0,"I did not have a strategy, I just pressed the buttons to see what would happen in each occasion. I found it memorable that when education increases, BMI,exercise, neuroticism and smoking habits decrease, while intelligence, social interactions and coffee consumption increase",16.2,1392.842,Loneliness,Depression,Worry,Alcohol,BMI,Loneliness,Alcohol,BMI,NA,BMI,Diabetes,Sleeplessness
Exp,2921.552,7,7,1,1,1,1,0,0,1,1,1,0,1,0,I have a strategy when the experiment go into later. I don't know how to conduct it at the beggining,10.2,508.167,Not socialising,NA,NA,Loneliness,NA,NA,Education,NA,NA,Education,NA,NA
Exp,2019.868,5,5,0,1,0,1,0,0,1,1,1,0,1,0,"My method mostly involved memorising the computer's tac tics. Thought some of the game was a bit confusing e.g., what does eveningness mean? I was also mislead/confused about using interventions for emotions - i didn't realise you could intervene on 'wellbeing', 'depression', 'loneliness' etc. until a lot later in the game (though learning). It was interesting to see which combinations were the most effective.",17.2,1300.603,Depression,Worry,NA,Intelligence,Education,NA,Not socialising,NA,NA,Education,Sleeplessness,Worry
Exp,100.683,6,7,1,1,1,0,0,0,1,1,1,0,1,0,I wasn't clear on why I was progressing so there was no strategy. I liked the look and feel just wish I'd be able to understand it better.,13.2,4715.26,Education,NA,NA,Education,NA,NA,Education,NA,NA,Education,NA,NA
Ctr,82.615,10,10,0,0,0,0,0,0,0,0,0,0,0,0,I found the package very interactive and easy to use. It was fun. I liked the visualisation of the intevrentions,16.2,525.131,Coffee intake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Exp,1592.546,7,8,0,1,0,1,0,0,1,0,1,0,0,0,"I found it difficult to understand how to play, and what was asked of us. The graphics didn't make too much sense, I was confused by the arrows and I wasn't sure what I had to do. I was discovering the game as i was playing. Overall, it was stimulating because I have learnt some things about public health policies and which are best for a specific issue.",12.2,1096.925,Sleeplessness,Depression,Worry,Intelligence,NA,NA,Education,NA,NA,BMI,Diabetes,NA
Exp,1903.41,6,6,0,1,1,1,0,0,1,1,1,0,1,0,I tried pick the interventions that are most effective,14.2,568.147,Not socialising,Loneliness,Depression,Eveningness,Intelligence,Wellbeing,Intelligence,Exercise,Education,Alcohol,BMI,Diabetes
Ctr,176.576,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ctr,292.741,4,5,1,0,0,0,0,0,1,1,1,0,0,0,"The strategy adopted was to focus on core interventions, before focusing in on smaller elements to mitigate the side-effects of larger interventions and further enhance their strength",14.2,1814.865,Alcohol,Education,Sleeplessness,Education,Loneliness,Depression,Exercise,Education,Depression,Exercise,Diabetes,Education
Ctr,84.56299999999999,5,9,0,0,0,1,0,0,1,1,1,0,1,0,"It felt a bit buggy at times, but enjoyed the reactions and ease of access",14.2,1124.8700000000001,Exercise,Depression,Worry,Intelligence,BMI,Education,BMI,Education,Sleeplessness,Exercise,Education,Depression
Exp,1888.431,5,6,1,1,0,1,0,0,1,1,1,0,1,0,"At first, it is a little bit confused about the blue line and read line as well as how these traits are influenced by each other. I tried to remember some answers (best strategies of computer) and analyse it, that is really helpful.  I am impressed that alcohol could improve evenings, education would increase many good traits.  One thing that really confused me is the interaction of increase and decrease, as these lines are very complicated.",15.2,1311.792,Sleeplessness,Depression,Worry,Intelligence,BMI,Education,BMI,Education,NA,Intelligence,BMI,Education
Ctr,20.476,5,5,1,1,1,0,0,0,1,1,1,0,1,0,"the sounds were interesting, the presentation was intense",15.2,1481.942,Education,Sleeplessness,Neuroticism,Eveningness,Loneliness,NA,BMI,Education,NA,Education,Sleeplessness,NA
Exp,932.032,5,5,1,0,0,0,0,0,1,1,1,0,1,0,didn't feel anything was at stake so had no trouble guessing without mercy,14,2646.4719999999998,Exercise,NA,NA,Loneliness,NA,NA,Education,NA,NA,Exercise,NA,NA
Exp,1345.989,5,5,0,1,1,1,0,0,1,1,1,0,0,0,"To start with I was intervening on things that were closely linked to the objective, but after a while I realised that intervening on more indirect things such as loneliness would have a bigger knock-on effect. I thought the presentation of the game was quite nice, visual design was pleasing, there was humour in the instructions and the music was calming.",18.2,1180.7069999999999,Sleeplessness,Loneliness,Worry,Education,Sleeplessness,Loneliness,Exercise,BMI,Loneliness,BMI,Education,Loneliness
Exp,172.886,5,6,1,1,1,1,0,0,1,1,1,0,1,0,I found it distracting that the effect of one intervention would flash all over the place while I was trying to choose another,14,513.558,Alcohol,Intelligence,Exercise,Diabetes,CHD,Smoking,BMI,Diabetes,CHD,Not socialising,BMI,Diabetes
Ctr,35.441,4,4,0,0,0,0,0,0,1,0,1,0,0,0,"I enjoyed clicking on different elements and seeing their effect. However, some effects happened so quickly that it was hard to follow and I did not find all interactions particularly memorable.",15.2,728.267,Worry,NA,NA,Education,NA,NA,Education,NA,NA,Education,NA,NA
Exp,1839.776,6,7,1,1,1,1,0,0,1,1,1,0,1,0,I kind of form some strategy but it doesn't always work. About level 5 I finally realize some policy are memorable.,15.2,1292.155,Alcohol,BMI,CHD,Alcohol,Intelligence,BMI,BMI,Education,NA,BMI,Diabetes,Education
Ctr,88.543,7,8,0,0,1,0,0,0,1,1,1,0,0,0,Intuitive choices,15.2,1227.61,Exercise,NA,NA,Education,NA,NA,BMI,NA,NA,Education,NA,NA
Exp,1895.137,5,6,1,1,1,0,0,0,1,1,1,0,1,0,I tried to remember the answers. I was a bit confused about which traits impacted on each other as there was a lot of detail in the diagram. But the presentation and sounds etc made it enjoyable.,17.2,1336.2549999999999,Sleeplessness,Depression,Worry,Alcohol,BMI,Sleeplessness,BMI,Education,NA,BMI,Diabetes,Sleeplessness
Ctr,978.417,6,5,1,0,0,0,0,0,1,0,1,0,1,0,"I was mostly motivated through my curiosity to see causal relationships. However, curiosity soon subsided and lack of goal or challenge made me lose interest. Perhaps if I had a limited number of ""interventions"" to try have the greatest impact I would be more invested. I liked seeing the ""chain reaction"" especially as it sped up on the more effective interventions. Presentation was good. It would of been nice to be able to rotate the simulation to orientate it how I rather than just dragging the traits (I'm aware this is quite a tall order).",14.2,2955.2309999999998,Sleeplessness,Loneliness,Worry,Alcohol,BMI,Loneliness,Alcohol,BMI,Education,BMI,Education,Sleeplessness
Exp,1858.517,8,7,1,0,0,1,0,0,1,1,1,0,1,0,INtriguing - music made it more of an adventure. Fun to play with.,15.2,821.908,Sleeplessness,Depression,Worry,Alcohol,Intelligence,Education,BMI,Education,NA,Intelligence,Exercise,NA
Exp,1607.151,5,4,1,1,1,1,0,0,1,1,1,0,1,0,I looked at the strength and sequence of arrows,16.2,1203.003,Alcohol,Intelligence,Not socialising,Alcohol,Intelligence,Education,Alcohol,BMI,Education,Intelligence,BMI,Education
Ctr,644.96,4,4,0,0,0,1,0,0,1,1,1,0,0,0,"It’s very interesting and funny. However, I think a few more trait can be added such as obrsity, fear and altruism to make this system more complete.",15.2,1401.288,Sleeplessness,Depression,Worry,Alcohol,Intelligence,Education,BMI,Education,NA,Education,Sleeplessness,NA
Exp,170.999,7,6,1,0,1,0,0,0,1,1,1,0,0,0,It is a good idea to play with the game to in order to increase fancy and fun.,12.2,1183.717,Alcohol,Exercise,Smoking,Intelligence,Education,NA,Exercise,Education,NA,Alcohol,Exercise,Smoking
Ctr,796.783,5,6,1,0,0,0,0,0,1,0,1,0,1,0,Excellently presented. I sought out the education 'marker' and moved it to the top to form a hierarchical structure. Great reminder to get more and better sleep and to keep exercising!,17.2,4372.018,Sleeplessness,Depression,Worry,Alcohol,Education,Sleeplessness,BMI,Education,Sleeplessness,BMI,Education,Sleeplessness
NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
